timestamp,road_id,road_name,road_type,latitude,longitude,vehicle_count,average_speed_kmph,speed_limit_kmph,lanes,occupancy,congestion,congestion_level,weather,hour,day_of_week,is_peak_hour,is_weekend
2024-07-08 22:07:00,RD_064,Road Segment 64,highway,13.130867,80.130269,136,20.9,50,2,0.872,1,moderate,clear,22,0,0,0
2024-11-28 09:34:00,RD_024,Road Segment 24,arterial,12.858665,80.160451,119,36.8,80,2,0.664,0,moderate,clear,9,3,1,0
2024-11-20 11:13:00,RD_027,Road Segment 27,arterial,12.883272,80.132119,385,18.4,60,6,0.816,1,moderate,fog,11,2,0,0
2024-02-03 07:58:00,RD_021,Road Segment 21,local,13.075482,80.104516,52,34.6,60,2,0.366,0,moderate,rain,7,5,1,1
2024-10-28 06:37:00,RD_071,Road Segment 71,arterial,12.950988,80.389122,280,21.5,40,6,0.601,0,moderate,clear,6,0,0,0
2024-07-09 09:24:00,RD_011,Velachery Main Road,arterial,12.980323,80.215782,320,10.8,50,4,1.0,1,heavy,drizzle,9,1,1,0
2024-05-11 05:00:00,RD_077,Road Segment 77,local,13.082405,80.189676,47,35.3,60,2,0.337,0,moderate,drizzle,5,5,0,1
2024-01-18 10:30:00,RD_016,Patel Road T Nagar,local,13.039079,80.230161,222,16.8,40,4,0.747,0,moderate,drizzle,10,3,1,0
2024-12-24 14:29:00,RD_024,Road Segment 24,arterial,12.859502,80.163788,121,41.0,80,2,0.515,1,moderate,clear,14,1,0,0
2024-08-29 07:19:00,RD_014,Nungambakkam High Road,local,13.05581,80.23773,269,13.7,50,4,0.815,1,heavy,rain,7,3,1,0
2024-03-27 00:45:00,RD_065,Road Segment 65,local,13.006593,80.224577,105,50.4,60,4,0.325,0,free,clear,0,2,0,0
2024-02-10 20:08:00,RD_024,Road Segment 24,arterial,12.860817,80.160373,76,36.1,80,2,0.564,0,moderate,rain,20,5,1,1
2024-06-23 20:22:00,RD_053,Road Segment 53,highway,13.012547,80.265931,73,43.4,60,6,0.132,0,free,rain,20,6,1,1
2024-07-15 08:17:00,RD_068,Road Segment 68,local,12.991186,80.243263,160,20.1,80,2,1.0,1,heavy,drizzle,8,0,1,0
2024-06-14 01:48:00,RD_015,Arcot Road,local,13.048119,80.208836,132,24.9,50,4,0.377,0,moderate,fog,1,4,0,0
2024-12-13 15:07:00,RD_036,Road Segment 36,arterial,13.145378,80.33383,88,27.5,50,2,0.562,0,moderate,clear,15,4,0,0
2024-07-12 20:17:00,RD_014,Nungambakkam High Road,local,13.05541,80.239043,314,8.1,50,4,0.918,1,heavy,fog,20,4,1,0
2024-04-16 03:01:00,RD_033,Road Segment 33,highway,13.081361,80.305919,66,30.9,40,6,0.237,0,free,clear,3,1,0,0
2024-01-30 07:40:00,RD_057,Road Segment 57,local,13.061259,80.173305,160,8.5,50,2,1.0,1,heavy,clear,7,1,1,0
2024-10-20 21:00:00,RD_011,Velachery Main Road,arterial,12.978473,80.21961,161,21.1,50,4,0.412,0,moderate,rain,21,6,0,1
2024-12-21 08:58:00,RD_077,Road Segment 77,local,13.08661,80.187096,20,40.0,60,2,0.211,0,free,drizzle,8,5,1,1
2024-11-17 20:33:00,RD_014,Nungambakkam High Road,local,13.05857,80.243822,67,30.7,50,4,0.153,0,free,rain,20,6,1,1
2024-03-12 18:53:00,RD_001,Anna Salai (Mount Road),arterial,13.071096,80.256455,464,14.5,60,6,0.992,1,heavy,rain,18,1,1,0
2024-04-21 13:23:00,RD_080,Road Segment 80,highway,12.978502,80.142546,0,44.3,60,6,0.016,0,free,rain,13,6,0,1
2024-11-15 16:16:00,RD_064,Road Segment 64,highway,13.129774,80.128412,89,20.5,50,2,0.47,0,moderate,rain,16,4,0,0
2024-10-17 05:57:00,RD_005,NH-16 (Chennai-Kolkata Highway),highway,13.151307,80.280329,418,33.7,100,6,0.816,1,moderate,clear,5,3,0,0
2024-02-27 13:17:00,RD_064,Road Segment 64,highway,13.126693,80.130611,29,27.3,50,2,0.214,0,moderate,fog,13,1,0,0
2024-05-20 18:08:00,RD_061,Road Segment 61,arterial,13.136682,80.155773,362,16.7,40,6,0.792,1,moderate,clear,18,0,1,0
2024-11-16 19:58:00,RD_038,Road Segment 38,arterial,13.026531,80.365767,65,56.5,80,2,0.402,0,free,clear,19,5,1,1
2024-01-11 04:32:00,RD_063,Road Segment 63,arterial,13.194935,80.135607,13,78.4,80,6,0.08,0,free,clear,4,3,0,0
2024-06-25 05:38:00,RD_059,Road Segment 59,highway,12.874525,80.171009,118,29.6,80,2,0.771,1,moderate,drizzle,5,1,0,0
2024-04-09 22:25:00,RD_044,Road Segment 44,highway,13.18615,80.356633,118,29.3,40,6,0.223,0,free,drizzle,22,1,0,0
2024-01-01 18:27:00,RD_049,Road Segment 49,arterial,13.117049,80.268068,480,8.1,40,6,1.0,1,heavy,clear,18,0,1,0
2024-03-19 11:56:00,RD_059,Road Segment 59,highway,12.872712,80.167369,46,52.7,80,2,0.446,0,free,clear,11,1,0,0
2024-09-19 10:34:00,RD_020,Kamarajar Salai Marina,arterial,13.062179,80.284275,471,15.2,60,6,1.0,1,heavy,clear,10,3,1,0
2024-03-24 06:43:00,RD_054,Road Segment 54,arterial,12.99776,80.161179,142,37.9,50,6,0.294,0,free,clear,6,6,0,1
2024-03-04 18:04:00,RD_070,Road Segment 70,local,12.993251,80.387935,149,29.9,80,2,0.953,1,moderate,clear,18,0,1,0
2024-02-20 05:26:00,RD_059,Road Segment 59,highway,12.877165,80.177195,91,38.7,80,2,0.788,0,moderate,clear,5,1,0,0
2024-12-01 10:50:00,RD_069,Road Segment 69,arterial,12.980855,80.40061,170,36.0,60,4,0.581,0,moderate,clear,10,6,1,1
2024-11-14 12:44:00,RD_051,Road Segment 51,highway,12.87288,80.367338,21,35.1,40,2,0.234,0,free,clear,12,3,0,0
2024-12-10 05:09:00,RD_069,Road Segment 69,arterial,12.981263,80.394193,181,35.4,60,4,0.56,0,moderate,clear,5,1,0,0
2024-06-14 05:58:00,RD_004,ECR (East Coast Road),highway,12.848983,80.248285,119,62.7,80,4,0.278,0,free,clear,5,4,0,0
2024-01-07 15:30:00,RD_012,Sardar Patel Road,arterial,13.011023,80.219403,69,42.1,60,4,0.359,0,free,drizzle,15,6,0,1
2024-09-20 15:24:00,RD_046,Road Segment 46,highway,12.88678,80.228845,154,26.2,80,2,0.824,1,moderate,clear,15,4,0,0
2024-12-29 18:26:00,RD_011,Velachery Main Road,arterial,12.980727,80.216214,0,31.4,50,4,-0.092,0,free,fog,18,6,1,1
2024-04-05 04:15:00,RD_078,Road Segment 78,highway,13.011162,80.39659,67,21.1,40,2,0.47,0,moderate,clear,4,4,0,0
2024-01-07 22:57:00,RD_013,Cathedral Road,local,13.064504,80.252916,66,33.6,50,4,0.164,0,free,rain,22,6,0,1
2024-08-26 15:59:00,RD_063,Road Segment 63,arterial,13.191182,80.132544,143,56.3,80,6,0.257,0,free,drizzle,15,0,0,0
2024-09-05 01:15:00,RD_052,Road Segment 52,highway,13.019951,80.11991,0,32.8,50,2,0.045,0,free,fog,1,3,0,0
2024-04-12 22:04:00,RD_027,Road Segment 27,arterial,12.887648,80.129947,280,32.0,60,6,0.58,0,moderate,clear,22,4,0,0
2024-06-20 14:47:00,RD_051,Road Segment 51,highway,12.866221,80.358062,27,22.8,40,2,0.207,0,moderate,fog,14,3,0,0
2024-08-27 18:19:00,RD_075,Road Segment 75,local,12.867324,80.127425,320,12.2,60,4,0.984,1,heavy,rain,18,1,1,0
2024-10-03 11:56:00,RD_039,Road Segment 39,highway,12.897458,80.326542,385,21.1,60,6,0.866,1,moderate,rain,11,3,0,0
2024-09-17 16:26:00,RD_034,Road Segment 34,arterial,12.906521,80.316101,35,33.6,50,4,0.032,0,free,rain,16,1,0,0
2024-08-19 22:37:00,RD_015,Arcot Road,local,13.05076,80.207894,182,30.8,50,4,0.541,0,free,clear,22,0,0,0
2024-09-01 11:52:00,RD_019,100 Feet Road Vadapalani,arterial,13.055187,80.204033,26,50.0,60,4,0.139,0,free,clear,11,6,0,1
2024-10-29 09:43:00,RD_062,Road Segment 62,highway,12.972407,80.227072,325,22.5,40,6,0.714,0,moderate,clear,9,1,1,0
2024-06-15 18:49:00,RD_025,Road Segment 25,highway,13.05568,80.342998,91,16.6,40,2,0.659,0,moderate,rain,18,5,1,1
2024-12-27 09:29:00,RD_072,Road Segment 72,highway,12.871591,80.273621,153,7.3,50,2,1.0,1,heavy,clear,9,4,1,0
2024-04-22 16:59:00,RD_012,Sardar Patel Road,arterial,13.00939,80.220613,165,35.6,60,4,0.537,0,moderate,clear,16,0,0,0
2024-10-12 20:57:00,RD_037,Road Segment 37,highway,12.990226,80.120308,61,43.1,60,2,0.302,0,free,clear,20,5,1,1
2024-10-07 03:15:00,RD_019,100 Feet Road Vadapalani,arterial,13.056354,80.206521,15,67.0,60,4,0.025,0,free,clear,3,0,0,0
2024-07-18 06:53:00,RD_035,Road Segment 35,arterial,12.945897,80.379788,325,24.1,50,6,0.66,0,moderate,clear,6,3,0,0
2024-01-21 03:32:00,RD_044,Road Segment 44,highway,13.190395,80.361406,18,29.1,40,6,-0.011,0,free,rain,3,6,0,1
2024-08-18 16:52:00,RD_058,Road Segment 58,arterial,13.097625,80.121216,117,12.1,40,2,0.718,1,moderate,drizzle,16,6,0,1
2024-03-31 12:05:00,RD_005,NH-16 (Chennai-Kolkata Highway),highway,13.151681,80.283063,194,56.0,100,6,0.432,0,moderate,rain,12,6,0,1
2024-05-18 15:49:00,RD_076,Road Segment 76,local,13.082717,80.196335,61,48.6,60,4,0.082,0,free,clear,15,5,0,1
2024-04-09 21:28:00,RD_032,Road Segment 32,local,13.074911,80.214187,77,49.5,60,4,0.289,0,free,clear,21,1,0,0
2024-05-28 08:45:00,RD_036,Road Segment 36,arterial,13.14506,80.331216,156,12.4,50,2,0.952,1,heavy,clear,8,1,1,0
2024-09-18 08:02:00,RD_008,Grand Southern Trunk Road,arterial,12.983543,80.111854,299,19.7,60,4,0.969,1,moderate,clear,8,2,1,0
2024-09-12 06:48:00,RD_005,NH-16 (Chennai-Kolkata Highway),highway,13.147169,80.28013,200,49.3,100,6,0.367,0,moderate,fog,6,3,0,0
2024-09-26 09:21:00,RD_039,Road Segment 39,highway,12.896573,80.325688,477,14.4,60,6,1.0,1,heavy,drizzle,9,3,1,0
2024-10-16 19:54:00,RD_063,Road Segment 63,arterial,13.190836,80.125567,303,28.5,80,6,0.699,1,moderate,rain,19,2,1,0
2024-10-20 23:28:00,RD_023,Road Segment 23,highway,12.852236,80.132305,0,43.9,50,6,0.152,0,free,clear,23,6,0,1
2024-04-16 10:28:00,RD_066,Road Segment 66,highway,13.157184,80.126362,135,7.4,40,2,0.955,1,heavy,rain,10,1,1,0
2024-10-17 11:58:00,RD_046,Road Segment 46,highway,12.888522,80.226135,46,40.5,80,2,0.27,0,moderate,fog,11,3,0,0
2024-05-30 07:04:00,RD_015,Arcot Road,local,13.052773,80.215947,320,17.6,50,4,0.943,1,moderate,clear,7,3,1,0
2024-10-04 17:52:00,RD_045,Road Segment 45,arterial,12.890783,80.362382,355,21.9,60,6,0.679,1,moderate,drizzle,17,4,1,0
2024-06-21 02:01:00,RD_005,NH-16 (Chennai-Kolkata Highway),highway,13.148147,80.280929,0,102.1,100,6,0.037,0,free,clear,2,4,0,0
2024-06-23 02:26:00,RD_053,Road Segment 53,highway,13.015025,80.264989,89,46.7,60,6,0.203,0,free,drizzle,2,6,0,1
2024-08-31 17:34:00,RD_040,Road Segment 40,local,13.000828,80.275284,3,48.2,60,2,0.094,0,free,rain,17,5,1,1
2024-07-24 08:57:00,RD_007,Poonamallee High Road,arterial,13.046692,80.150287,156,41.3,60,4,0.456,0,free,clear,8,2,1,0
2024-09-29 04:31:00,RD_055,Road Segment 55,highway,12.986628,80.3031,4,66.0,60,4,-0.092,0,free,clear,4,6,0,1
2024-05-24 16:26:00,RD_065,Road Segment 65,local,13.009706,80.221782,27,47.2,60,4,0.135,0,free,drizzle,16,4,0,0
2024-05-02 11:41:00,RD_031,Road Segment 31,arterial,13.146652,80.356686,227,29.2,80,4,0.72,1,moderate,fog,11,3,0,0
2024-12-21 01:56:00,RD_030,Road Segment 30,local,13.093974,80.118121,3,48.9,50,4,-0.001,0,free,clear,1,5,0,1
2024-06-25 13:31:00,RD_015,Arcot Road,local,13.04492,80.20667,109,39.4,50,4,0.349,0,free,clear,13,1,0,0
2024-12-13 01:35:00,RD_015,Arcot Road,local,13.045775,80.20674,98,24.4,50,4,0.33,0,moderate,fog,1,4,0,0
2024-01-02 19:40:00,RD_012,Sardar Patel Road,arterial,13.00676,80.222319,263,25.2,60,4,0.81,1,moderate,clear,19,1,1,0
2024-05-21 11:49:00,RD_029,Road Segment 29,local,13.045528,80.352983,322,21.7,60,6,0.636,1,moderate,fog,11,1,0,0
2024-05-05 21:02:00,RD_022,Road Segment 22,arterial,12.89695,80.130478,55,28.2,40,6,0.041,0,free,clear,21,6,0,1
2024-06-20 01:27:00,RD_076,Road Segment 76,local,13.083542,80.19545,0,60.6,60,4,0.092,0,free,clear,1,3,0,0
2024-07-13 10:49:00,RD_074,Road Segment 74,highway,12.993512,80.381431,265,17.7,50,6,0.518,1,moderate,fog,10,5,1,1
2024-11-30 00:31:00,RD_049,Road Segment 49,arterial,13.120298,80.2602,43,28.1,40,6,0.073,0,free,rain,0,5,0,1
2024-05-24 15:38:00,RD_046,Road Segment 46,highway,12.890837,80.228417,95,37.9,80,2,0.412,0,moderate,fog,15,4,0,0
2024-11-07 03:23:00,RD_061,Road Segment 61,arterial,13.133101,80.160306,146,32.5,40,6,0.26,0,free,clear,3,3,0,0
2024-10-11 03:17:00,RD_077,Road Segment 77,local,13.085293,80.193769,0,43.0,60,2,-0.023,0,free,rain,3,4,0,0
2024-12-14 11:31:00,RD_004,ECR (East Coast Road),highway,12.847812,80.246941,0,60.1,80,4,0.076,0,free,rain,11,5,0,1
2024-02-07 18:06:00,RD_019,100 Feet Road Vadapalani,arterial,13.049902,80.205491,320,13.6,60,4,1.0,1,heavy,clear,18,2,1,0
2024-09-22 19:58:00,RD_048,Road Segment 48,arterial,13.155095,80.191244,115,23.6,50,2,0.547,0,moderate,clear,19,6,1,1
2024-12-08 11:56:00,RD_018,LB Road Adyar,local,12.998048,80.248561,132,33.1,50,4,0.399,0,free,clear,11,6,0,1
2024-05-06 19:24:00,RD_069,Road Segment 69,arterial,12.984249,80.391601,320,20.8,60,4,0.848,1,moderate,clear,19,0,1,0
2024-06-14 08:05:00,RD_079,Road Segment 79,local,12.925388,80.180173,160,18.3,60,2,0.995,1,moderate,clear,8,4,1,0
2024-05-10 08:20:00,RD_057,Road Segment 57,local,13.058246,80.172091,131,11.6,50,2,0.757,1,heavy,fog,8,4,1,0
2024-02-07 19:14:00,RD_072,Road Segment 72,highway,12.874645,80.275345,118,18.8,50,2,0.846,1,moderate,clear,19,2,1,0
2024-12-27 00:21:00,RD_039,Road Segment 39,highway,12.900063,80.325923,18,61.5,60,6,0.028,0,free,clear,0,4,0,0
2024-06-03 02:30:00,RD_043,Road Segment 43,arterial,12.981008,80.279553,250,51.1,80,6,0.536,0,free,clear,2,0,0,0
2024-12-12 07:13:00,RD_080,Road Segment 80,highway,12.986836,80.150165,478,16.5,60,6,1.0,1,heavy,clear,7,3,1,0
2024-04-17 02:30:00,RD_037,Road Segment 37,highway,12.992822,80.117297,9,35.4,60,2,0.038,0,moderate,fog,2,2,0,0
2024-09-16 03:55:00,RD_058,Road Segment 58,arterial,13.09503,80.120056,23,23.3,40,2,0.291,0,moderate,rain,3,0,0,0
2024-05-25 19:10:00,RD_032,Road Segment 32,local,13.070836,80.210367,187,33.9,60,4,0.484,0,moderate,clear,19,5,1,1
2024-05-08 14:53:00,RD_017,Usman Road T Nagar,local,13.041901,80.233012,155,28.2,40,4,0.51,0,free,clear,14,2,0,0
2024-12-02 07:01:00,RD_062,Road Segment 62,highway,12.970805,80.236549,480,9.6,40,6,1.0,1,heavy,clear,7,0,1,0
2024-10-07 06:11:00,RD_029,Road Segment 29,local,13.043366,80.350208,320,31.5,60,6,0.681,0,moderate,clear,6,0,0,0
2024-05-11 07:10:00,RD_012,Sardar Patel Road,arterial,13.004779,80.219158,0,59.2,60,4,0.032,0,free,clear,7,5,1,1
2024-04-11 21:12:00,RD_068,Road Segment 68,local,12.992153,80.245631,108,43.5,80,2,0.531,0,moderate,clear,21,3,0,0
2024-04-21 01:48:00,RD_050,Road Segment 50,local,13.020092,80.137263,1,62.0,60,4,0.099,0,free,clear,1,6,0,1
2024-03-15 15:53:00,RD_045,Road Segment 45,arterial,12.887792,80.366154,86,45.8,60,6,0.241,0,free,clear,15,4,0,0
2024-02-11 19:24:00,RD_035,Road Segment 35,arterial,12.945345,80.38734,181,42.6,50,6,0.353,0,free,clear,19,6,1,1
2024-11-29 18:59:00,RD_026,Road Segment 26,local,12.99826,80.182253,142,25.8,50,4,0.477,0,moderate,fog,18,4,1,0
2024-12-26 03:43:00,RD_047,Road Segment 47,local,13.152818,80.181557,153,23.2,50,6,0.442,0,moderate,fog,3,3,0,0
2024-05-12 05:41:00,RD_002,GST Road,highway,12.969696,80.186125,27,56.6,80,6,0.055,0,free,rain,5,6,0,1
2024-07-01 22:12:00,RD_026,Road Segment 26,local,12.991974,80.178269,76,24.9,50,4,0.283,0,moderate,rain,22,0,0,0
2024-07-04 04:30:00,RD_074,Road Segment 74,highway,12.995053,80.3823,15,39.5,50,6,0.083,0,free,rain,4,3,0,0
2024-10-05 17:19:00,RD_001,Anna Salai (Mount Road),arterial,13.074885,80.252718,8,47.8,60,6,-0.078,0,free,rain,17,5,1,1
2024-08-27 15:45:00,RD_012,Sardar Patel Road,arterial,13.010926,80.217823,92,31.4,60,4,0.313,0,moderate,rain,15,1,0,0
2024-03-10 05:50:00,RD_016,Patel Road T Nagar,local,13.041527,80.237565,15,40.0,40,4,0.089,0,free,clear,5,6,0,1
2024-04-28 12:01:00,RD_037,Road Segment 37,highway,12.9889,80.118005,50,31.4,60,2,0.36,0,moderate,rain,12,6,0,1
2024-12-19 10:29:00,RD_003,OMR (Old Mahabalipuram Road),arterial,12.922712,80.229979,205,19.6,60,4,0.684,1,moderate,rain,10,3,1,0
2024-12-14 13:34:00,RD_078,Road Segment 78,highway,13.014099,80.402119,35,34.3,40,2,0.254,0,free,clear,13,5,0,1
2024-10-23 08:36:00,RD_056,Road Segment 56,local,13.011467,80.176308,269,8.4,40,4,0.859,1,heavy,fog,8,2,1,0
2024-05-15 11:41:00,RD_049,Road Segment 49,arterial,13.115371,80.26629,171,21.5,40,6,0.346,0,moderate,fog,11,2,0,0
2024-11-11 08:42:00,RD_010,Outer Ring Road,ring,13.001726,80.147792,202,56.6,80,6,0.438,0,free,clear,8,0,1,0
2024-07-23 18:24:00,RD_039,Road Segment 39,highway,12.900348,80.325901,423,19.5,60,6,0.829,1,moderate,clear,18,1,1,0
2024-10-13 02:52:00,RD_019,100 Feet Road Vadapalani,arterial,13.057591,80.202062,4,58.5,60,4,-0.016,0,free,clear,2,6,0,1
2024-03-10 10:17:00,RD_050,Road Segment 50,local,13.016223,80.139382,194,39.4,60,4,0.566,0,free,clear,10,6,1,1
2024-01-17 22:56:00,RD_047,Road Segment 47,local,13.150779,80.178923,224,27.1,50,6,0.403,0,moderate,rain,22,2,0,0
2024-12-08 18:04:00,RD_035,Road Segment 35,arterial,12.946582,80.377644,212,36.0,50,6,0.404,0,free,clear,18,6,1,1
2024-03-01 04:40:00,RD_020,Kamarajar Salai Marina,arterial,13.060705,80.285254,106,50.6,60,6,0.296,0,free,clear,4,4,0,0
2024-10-13 05:55:00,RD_027,Road Segment 27,arterial,12.883654,80.128795,28,35.9,60,6,0.027,0,moderate,fog,5,6,0,1
2024-08-05 08:58:00,RD_050,Road Segment 50,local,13.024593,80.128813,320,18.6,60,4,1.0,1,moderate,clear,8,0,1,0
2024-10-10 23:10:00,RD_019,100 Feet Road Vadapalani,arterial,13.053115,80.205849,39,54.9,60,4,0.16,0,free,clear,23,3,0,0
2024-04-11 11:26:00,RD_071,Road Segment 71,arterial,12.954356,80.389186,61,29.2,40,6,0.083,0,free,clear,11,3,0,0
2024-08-11 15:59:00,RD_022,Road Segment 22,arterial,12.892505,80.130484,13,23.9,40,6,0.059,0,moderate,fog,15,6,0,1
2024-09-16 11:52:00,RD_014,Nungambakkam High Road,local,13.058439,80.241414,194,22.4,50,4,0.634,0,moderate,rain,11,0,0,0
2024-11-10 23:21:00,RD_029,Road Segment 29,local,13.042566,80.341948,1,49.9,60,6,0.062,0,free,drizzle,23,6,0,1
2024-02-29 21:56:00,RD_047,Road Segment 47,local,13.158445,80.177331,269,24.9,50,6,0.581,0,moderate,clear,21,3,0,0
2024-03-09 07:01:00,RD_049,Road Segment 49,arterial,13.123106,80.265622,304,22.0,40,6,0.623,0,moderate,clear,7,5,1,1
2024-08-31 22:49:00,RD_020,Kamarajar Salai Marina,arterial,13.05823,80.289653,117,48.4,60,6,0.23,0,free,drizzle,22,5,0,1
2024-01-13 23:06:00,RD_039,Road Segment 39,highway,12.901432,80.321589,111,45.9,60,6,0.32,0,free,clear,23,5,0,1
2024-11-28 12:36:00,RD_033,Road Segment 33,highway,13.08609,80.304834,369,14.4,40,6,0.699,1,moderate,fog,12,3,0,0
2024-11-07 14:20:00,RD_073,Road Segment 73,local,12.880985,80.154765,260,24.9,40,6,0.567,0,free,clear,14,3,0,0
2024-05-05 21:29:00,RD_052,Road Segment 52,highway,13.019516,80.120168,31,46.7,50,2,0.113,0,free,drizzle,21,6,0,1
2024-04-17 23:19:00,RD_054,Road Segment 54,arterial,13.004209,80.15735,5,49.5,50,6,-0.094,0,free,clear,23,2,0,0
2024-11-21 12:08:00,RD_065,Road Segment 65,local,13.009795,80.234082,140,27.5,60,4,0.493,0,moderate,rain,12,3,0,0
2024-04-05 07:38:00,RD_007,Poonamallee High Road,arterial,13.046052,80.154005,191,18.1,60,4,0.623,1,moderate,fog,7,4,1,0
2024-09-28 14:56:00,RD_065,Road Segment 65,local,13.008528,80.227504,145,24.8,60,4,0.505,0,moderate,fog,14,5,0,1
2024-04-24 01:02:00,RD_062,Road Segment 62,highway,12.971838,80.220396,0,28.4,40,6,0.024,0,free,rain,1,2,0,0
2024-12-26 21:10:00,RD_018,LB Road Adyar,local,12.994708,80.253914,146,28.5,50,4,0.516,0,moderate,clear,21,3,0,0
2024-08-17 02:21:00,RD_018,LB Road Adyar,local,13.00264,80.259642,2,47.8,50,4,0.021,0,free,clear,2,5,0,1
2024-12-06 08:25:00,RD_011,Velachery Main Road,arterial,12.982383,80.219384,282,18.4,50,4,0.845,1,moderate,clear,8,4,1,0
2024-09-03 11:18:00,RD_050,Road Segment 50,local,13.021308,80.129537,155,24.8,60,4,0.541,0,moderate,fog,11,1,0,0
2024-03-13 07:08:00,RD_027,Road Segment 27,arterial,12.882993,80.12631,368,27.3,60,6,0.788,1,moderate,clear,7,2,1,0
2024-05-09 10:49:00,RD_011,Velachery Main Road,arterial,12.980883,80.223394,320,14.3,50,4,0.997,1,heavy,clear,10,3,1,0
2024-07-05 14:18:00,RD_021,Road Segment 21,local,13.077058,80.106486,66,38.7,60,2,0.365,0,free,drizzle,14,4,0,0
2024-04-11 08:43:00,RD_080,Road Segment 80,highway,12.983014,80.150162,480,13.6,60,6,0.973,1,heavy,clear,8,3,1,0
2024-05-14 11:28:00,RD_004,ECR (East Coast Road),highway,12.852264,80.251397,236,39.6,80,4,0.652,0,moderate,clear,11,1,0,0
2024-04-21 19:55:00,RD_026,Road Segment 26,local,12.998621,80.1856,190,28.8,50,4,0.492,0,moderate,clear,19,6,1,1
2024-11-27 19:52:00,RD_073,Road Segment 73,local,12.880508,80.156598,332,20.6,40,6,0.796,0,moderate,clear,19,2,1,0
2024-03-16 13:44:00,RD_047,Road Segment 47,local,13.15961,80.179727,262,23.0,50,6,0.618,0,moderate,rain,13,5,0,1
2024-05-18 17:05:00,RD_036,Road Segment 36,arterial,13.144245,80.331015,25,46.8,50,2,0.301,0,free,clear,17,5,1,1
2024-05-06 03:14:00,RD_037,Road Segment 37,highway,12.992045,80.12218,74,33.5,60,2,0.337,0,moderate,drizzle,3,0,0,0
2024-08-30 14:28:00,RD_063,Road Segment 63,arterial,13.198416,80.128577,378,35.8,80,6,0.788,1,moderate,clear,14,4,0,0
2024-07-24 14:29:00,RD_074,Road Segment 74,highway,12.991735,80.380719,80,42.1,50,6,0.178,0,free,clear,14,2,0,0
2024-10-13 10:39:00,RD_006,Rajiv Gandhi Salai (IT Corridor),arterial,12.955742,80.237761,56,54.3,60,4,0.22,0,free,clear,10,6,1,1
2024-02-10 18:53:00,RD_002,GST Road,highway,12.964195,80.188075,284,43.4,80,6,0.604,0,moderate,clear,18,5,1,1
2024-03-12 08:10:00,RD_058,Road Segment 58,arterial,13.096581,80.116569,146,12.0,40,2,0.824,1,heavy,clear,8,1,1,0
2024-08-07 13:12:00,RD_035,Road Segment 35,arterial,12.945924,80.373341,255,26.8,50,6,0.558,0,moderate,clear,13,2,0,0
2024-12-12 08:37:00,RD_078,Road Segment 78,highway,13.01035,80.396725,151,13.1,40,2,0.959,1,moderate,clear,8,3,1,0
2024-04-18 07:40:00,RD_067,Road Segment 67,local,13.197769,80.350827,128,13.8,40,2,0.907,1,moderate,rain,7,3,1,0
2024-01-16 09:43:00,RD_067,Road Segment 67,local,13.195663,80.353839,160,13.3,40,2,0.972,1,moderate,clear,9,1,1,0
2024-02-18 14:15:00,RD_045,Road Segment 45,arterial,12.891303,80.367203,0,43.5,60,6,0.009,0,free,rain,14,6,0,1
2024-10-14 07:01:00,RD_013,Cathedral Road,local,13.063454,80.252351,231,21.8,50,4,0.738,0,moderate,clear,7,0,1,0
2024-03-13 02:15:00,RD_056,Road Segment 56,local,13.014294,80.169895,135,23.5,40,4,0.428,0,moderate,rain,2,2,0,0
2024-11-18 02:29:00,RD_074,Road Segment 74,highway,12.993377,80.383142,10,37.9,50,6,0.106,0,free,rain,2,0,0,0
2024-05-28 01:49:00,RD_077,Road Segment 77,local,13.086067,80.192723,0,44.4,60,2,-0.014,0,free,rain,1,1,0,0
2024-04-24 03:03:00,RD_010,Outer Ring Road,ring,12.995699,80.151009,260,45.0,80,6,0.513,0,moderate,clear,3,2,0,0
2024-01-11 03:50:00,RD_014,Nungambakkam High Road,local,13.058644,80.243769,166,23.7,50,4,0.487,0,moderate,rain,3,3,0,0
2024-09-06 12:30:00,RD_051,Road Segment 51,highway,12.87094,80.369526,87,29.9,40,2,0.458,0,free,clear,12,4,0,0
2024-09-07 12:00:00,RD_003,OMR (Old Mahabalipuram Road),arterial,12.919202,80.228521,190,35.6,60,4,0.67,0,moderate,clear,12,5,0,1
2024-02-04 19:45:00,RD_040,Road Segment 40,local,12.999496,80.275527,40,49.8,60,2,0.222,0,free,clear,19,6,1,1
2024-03-09 23:08:00,RD_007,Poonamallee High Road,arterial,13.052128,80.148223,0,43.4,60,4,0.065,0,free,rain,23,5,0,1
2024-04-12 15:15:00,RD_003,OMR (Old Mahabalipuram Road),arterial,12.915258,80.227781,236,26.3,60,4,0.818,0,moderate,clear,15,4,0,0
2024-04-22 16:08:00,RD_041,Road Segment 41,local,13.031143,80.124103,98,24.8,40,2,0.707,0,free,clear,16,0,0,0
2024-01-13 10:26:00,RD_042,Road Segment 42,local,13.067616,80.341502,346,40.1,80,6,0.698,0,moderate,clear,10,5,1,1
2024-11-11 21:54:00,RD_016,Patel Road T Nagar,local,13.034842,80.221696,197,22.4,40,4,0.629,0,moderate,clear,21,0,0,0
2024-03-29 12:55:00,RD_005,NH-16 (Chennai-Kolkata Highway),highway,13.146353,80.27959,334,47.0,100,6,0.797,0,moderate,clear,12,4,0,0
